,optim,labels,loss,samplecomplexity,nfeatures,nhidden,lr,momentum,nesterov,seed,start_seed,activation,second_layer_activation,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weight_decay,batch_size,epoch,n_epochs,train_loss,train_error,test_error,n_test
6,gd,symmetric-door,logloss,8.0,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,8192,10001,1000,4771.60693359375,0.129638671875,0.20000000298023224,100
7,gd,symmetric-door,logloss,8.0,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,8192,10001,1000,4955.55908203125,0.232666015625,0.5199999809265137,100
8,gd,symmetric-door,logloss,8.0,1024,2,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,8192,10001,1000,4771.66015625,0.1279296875,0.20000000298023224,100
9,gd,symmetric-door,logloss,8.0,1024,2,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,8192,10001,1000,4771.59375,0.129638671875,0.20000000298023224,100
0,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1015,1000,293.18023681640625,0.0,0.8799999952316284,100
1,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1522,1000,285.1147003173828,0.0,0.8399999737739563,100
2,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1423,1000,286.11460876464844,0.0,1.0,100
3,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1195,1000,289.9686279296875,0.0,0.959999978542328,100
4,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1400,1000,287.69866943359375,0.0,0.8799999952316284,100
5,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1343,1000,287.8388366699219,0.0,0.9800000190734864,100
6,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1356,1000,287.6220703125,0.0,0.8000000119209291,100
7,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1251,1000,287.8907012939453,0.0,0.9800000190734864,100
8,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1675,1000,283.5196533203125,0.0,0.8000000119209291,100
9,sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,914,1000,294.42210388183594,0.0,0.8999999761581421,100
0,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8867,1000,299.587158203125,0.0,0.9399999976158142,100
1,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,9150,1000,305.36866760253906,0.0,0.8600000143051147,100
2,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,7118,1000,293.3529510498047,0.0,1.0,100
3,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8384,1000,288.5520477294922,0.0,0.9399999976158142,100
4,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8320,1000,299.6267852783203,0.0,0.9200000166893004,100
5,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8581,1000,296.7129211425781,0.0,0.9200000166893004,100
6,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8026,1000,278.26084899902344,0.0,0.9399999976158142,100
7,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,9930,1000,297.9994812011719,0.0,0.9399999976158142,100
8,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8106,1000,287.0987701416016,0.0,0.9200000166893004,100
9,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,7548,1000,309.2095642089844,0.0,0.8799999952316284,100
0,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1924,1000,263.2473907470703,0.0,0.9200000166893004,100
1,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1440,1000,263.84190368652344,0.0,0.9399999976158142,100
2,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1460,1000,262.87820434570307,0.0,0.8600000143051147,100
3,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1213,1000,284.0094299316406,0.0,0.9399999976158142,100
4,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1340,1000,270.3977813720703,0.0,0.9200000166893004,100
5,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1140,1000,296.68516540527344,0.0,0.8999999761581421,100
6,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1637,1000,267.2772674560547,0.0,0.7599999904632568,100
7,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1415,1000,279.15780639648443,0.0,1.0800000429153442,100
8,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1651,1000,281.56842041015625,0.0,0.8199999928474426,100
9,p-sgd,symmetric-door,logloss,1.0,1024,10,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,1394,1000,281.9576721191406,0.0,0.8199999928474426,100
0,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.261474609375,0.11044922098517418,0.10000000149011612,100
1,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.248779296875,0.11054687574505806,0.10000000149011612,100
2,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.2578125,0.11044921725988388,0.10000000149011612,100
3,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.23681640625,0.10986328125,0.10000000149011612,100
4,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.253173828125,0.10996093600988388,0.10000000149011612,100
5,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.244873046875,0.10986328125,0.10000000149011612,100
6,sgd,symmetric-door,logloss,20.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,10240,10001,1000,6022.25341796875,0.10986328125,0.10000000149011612,100
0,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1785.3211669921875,0.1227213516831398,0.2199999988079071,100
1,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1839.2735595703125,0.201171875,0.6800000071525574,100
2,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1837.6248168945312,0.1832682266831398,0.5199999809265137,100
3,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1785.310791015625,0.1227213554084301,0.239999994635582,100
4,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1785.4306640625,0.1256510429084301,0.2199999988079071,100
5,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1785.33837890625,0.1210937537252903,0.2199999988079071,100
6,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1785.3561401367188,0.1223958358168602,0.239999994635582,100
7,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1841.0419921875,0.1920572966337204,0.699999988079071,100
8,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1785.2536010742188,0.1233723983168602,0.2199999988079071,100
9,sgd,symmetric-door,logloss,6.0,1024,2,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1837.7385864257806,0.1920572891831398,0.6600000262260437,100
0,gd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,15360,10001,1000,9011.873046875,0.11614583432674408,0.18000000715255735,100
1,gd,symmetric-door,logloss,15.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,15360,10001,1000,9011.873046875,0.11614583432674408,0.18000000715255735,100
0,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3727,1000,34.022016525268555,0.0,1.0199999809265137,100
1,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3579,1000,24.47270393371582,0.0,0.8999999761581421,100
2,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3874,1000,27.38974666595459,0.0,0.8000000119209291,100
3,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,4253,1000,32.64689826965332,0.0,0.8999999761581421,100
4,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3660,1000,29.30971908569336,0.0,0.9399999976158142,100
5,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3702,1000,30.31895351409912,0.0,1.0599999427795408,100
6,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3980,1000,31.40321063995361,0.0,0.9200000166893004,100
7,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3720,1000,35.55041885375977,0.0,0.9800000190734864,100
8,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3454,1000,27.25337791442871,0.0,0.9399999976158142,100
9,p-sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,3719,1000,32.704864501953125,0.0,1.2000000476837158,100
0,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,566.4650268554688,0.005859375,1.2000000476837158,100
1,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,564.3782348632812,0.005859375,0.9399999976158142,100
2,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,8072,1000,571.3110961914062,0.0,0.9200000166893004,100
3,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,563.9021606445312,0.001953125,1.0199999809265137,100
4,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,567.2376708984375,0.005859375,1.100000023841858,100
5,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,564.5719604492188,0.001953125,0.959999978542328,100
6,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,565.2141723632812,0.005859375,0.8399999737739563,100
7,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,9285,1000,565.1092529296875,0.0,0.959999978542328,100
8,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,565.9498291015625,0.001953125,0.8999999761581421,100
9,gd,symmetric-door,logloss,1.0,1024,5,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,563.7373046875,0.00390625,1.0399999618530271,100
0,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,589,1000,29.436503410339355,0.0,1.0199999809265137,100
1,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,465,1000,30.04254055023193,0.0,0.8999999761581421,100
2,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,479,1000,29.90593433380127,0.0,0.8000000119209291,100
3,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,452,1000,30.096652030944824,0.0,0.9399999976158142,100
4,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,425,1000,30.0399169921875,0.0,0.9399999976158142,100
5,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,701,1000,28.489465713500977,0.0,1.0199999809265137,100
6,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,456,1000,30.287282943725586,0.0,0.8999999761581421,100
7,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,540,1000,29.62671184539795,0.0,1.0599999427795408,100
8,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,536,1000,29.489118576049805,0.0,1.0199999809265137,100
9,sgd,symmetric-door,logloss,0.1,1024,10,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,51,441,1000,30.07434463500977,0.0,1.1799999475479126,100
0,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,1553,1000,130.10055541992188,0.0,1.1599999666213991,100
1,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,598,1000,131.48110961914062,0.0,0.7799999713897705,100
2,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,446,1000,133.5532150268555,0.0,1.0,100
3,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,732,1000,130.31189727783206,0.0,1.1200000047683716,100
4,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,545,1000,132.74727630615234,0.0,0.9800000190734864,100
5,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,550,1000,130.708984375,0.0,0.7599999904632568,100
6,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,1216,1000,129.04549407958984,0.0,1.0199999809265137,100
7,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,528,1000,132.64592742919922,0.0,0.9800000190734864,100
8,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,875,1000,130.79415893554688,0.0,1.0399999618530271,100
9,sgd,symmetric-door,logloss,0.5,1024,2,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,985,1000,130.2011795043945,0.0,0.8999999761581421,100
0,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3025.4873046875,0.14626672118902204,0.41999998688697815,100
1,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2970.719482421875,0.13570937514305115,0.2800000011920929,100
2,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2965.203369140625,0.12238531559705736,0.30000001192092896,100
3,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2922.1422119140625,0.1415823996067047,0.3199999928474426,100
4,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2981.9508056640625,0.13348954170942307,0.25999999046325684,100
5,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3016.900390625,0.1353093460202217,0.239999994635582,100
6,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2985.2010498046875,0.1365891769528389,0.3199999928474426,100
7,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3019.361694335937,0.13045120239257812,0.36000001430511475,100
8,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2873.5367431640625,0.12524039670825005,0.3199999928474426,100
9,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2976.5860595703125,0.13820026814937592,0.239999994635582,100
0,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,2478,1000,259.54220581054693,0.0,1.0800000429153442,100
1,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,9332,1000,272.20166015625,0.0,1.100000023841858,100
2,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,3453,1000,253.62249755859372,0.0,1.0399999618530271,100
3,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,4565,1000,255.2801818847656,0.0,1.1399999856948853,100
4,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,4303,1000,267.8407592773437,0.0,1.0199999809265137,100
5,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,2738,1000,263.07180786132807,0.0,0.959999978542328,100
6,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,2864,1000,259.16812133789057,0.0,0.7799999713897705,100
7,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,2288,1000,257.8987579345703,0.0,1.1200000047683716,100
8,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,3320,1000,254.5590667724609,0.0,0.8399999737739563,100
9,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,4597,1000,254.6651077270508,0.0,0.959999978542328,100
0,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1789.4099731445312,0.1272498220205307,0.30000001192092896,100
1,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1759.3890380859375,0.1344260275363922,0.30000001192092896,100
2,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1738.6780395507812,0.12725156545639038,0.3400000035762787,100
3,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1776.0156860351562,0.13649660348892212,0.2800000011920929,100
4,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1763.59033203125,0.14173706620931625,0.25999999046325684,100
5,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1799.421142578125,0.12795794010162356,0.239999994635582,100
6,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1765.0927124023438,0.13042066246271133,0.3400000035762787,100
7,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1737.6073608398438,0.1340838149189949,0.2199999988079071,100
8,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1780.0567016601562,0.13747355341911316,0.25999999046325684,100
9,p-sgd,symmetric-door,logloss,6.0,1024,5,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1783.4468994140625,0.13795338571071625,0.25999999046325684,100
0,sgd,symmetric-door,logloss,0.5,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,748,1000,145.55484771728516,0.0,1.0800000429153442,100
1,sgd,symmetric-door,logloss,0.5,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,811,1000,144.12055206298828,0.0,0.9200000166893004,100
2,sgd,symmetric-door,logloss,0.5,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,256,703,1000,146.07617950439453,0.0,1.0199999809265137,100
