,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
6,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,828,153.54225158691406,0.0,1.0399999618530271
7,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,974,148.0289306640625,0.0,0.8799999952316284
8,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,663,163.90101623535156,0.0,0.8799999952316284
9,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,832,157.6907958984375,0.0,0.9200000166893004
0,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,5060,2540.062255859375,0.3359375,0.5
1,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,5647,2540.735595703125,0.3424479067325592,0.5
2,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,4611,2540.43408203125,0.3365885317325592,0.479999989271164
3,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,8487,2539.99365234375,0.3434244692325592,0.479999989271164
4,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4132,2540.52783203125,0.3430989682674408,0.5
5,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,4731,2541.17529296875,0.3404947817325592,0.5199999809265137
6,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,8363,2540.001953125,0.3382161557674408,0.5
7,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,5387,2540.134033203125,0.3401692807674408,0.5
8,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,4725,2540.73388671875,0.341796875,0.479999989271164
9,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3492,3526.11328125,0.5426432490348816,1.100000023841858
0,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,6128,1499.19384765625,0.3821614682674408,1.0399999618530271
1,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,6522,1498.126708984375,0.4075520932674408,1.0399999618530271
2,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,5796,1486.2132568359375,0.3912760317325592,0.7599999904632568
3,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,13642,1494.467041015625,0.3919270932674408,0.9399999976158142
4,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,11338,1502.78955078125,0.4173177182674408,0.8600000143051147
5,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,6581,1518.993408203125,0.4016927182674408,0.8399999737739563
6,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,5118,1521.100341796875,0.4010416567325592,1.0599999427795408
7,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,13857,1515.595703125,0.3743489682674408,0.8000000119209291
8,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,8626,1534.156005859375,0.4127604067325592,1.100000023841858
9,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,6119,1522.9676513671875,0.427734375,0.9200000166893004
0,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,4514,2497.982177734375,0.4822048544883728,0.7599999904632568
1,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,5832,2518.831787109375,0.4743923544883728,1.0
2,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,9170,2480.421142578125,0.4756944477558136,1.0599999427795408
3,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,6028,2491.95947265625,0.4696180522441864,1.0
4,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4871,2509.223876953125,0.4778645932674408,1.0800000429153442
