,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
4,sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,14236,51.4589485168457,0.338671875,0.5600000023841858
5,sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,9175,68.73317279815674,0.473828125,0.9200000166893004
6,sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,7580,51.446682262420644,0.33828125,0.5799999833106995
7,sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3959,71.8864107131958,0.4984375,0.9200000166893004
8,sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,10726,51.46533689498902,0.3359375,0.6200000047683716
9,sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,6807,70.50176038742066,0.475,0.8600000143051147
0,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1606,27.573549723625185,0.12578125,0.119999997317791
1,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1363,27.62144300937653,0.1248046875,0.14000000059604645
2,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1270,27.563792061805724,0.1224609375,0.07999999821186066
3,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1416,27.586566543579107,0.1279296875,0.07999999821186066
4,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1941,27.579804801940924,0.133203125,0.14000000059604645
5,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1338,27.553995108604436,0.1240234375,0.119999997317791
6,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1055,27.6296147108078,0.1291015625,0.10000000149011612
7,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1207,27.64056842327118,0.131640625,0.119999997317791
8,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1622,27.54812216758728,0.1271484375,0.119999997317791
9,sgd,symmetric-door,square,10.0,1024,1,128,0.01,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2101,27.6323059797287,0.1279296875,0.14000000059604645
0,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3183,3132.91748046875,0.07955729216337204,0.2199999988079071
1,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2104,3132.88623046875,0.07994791865348816,0.2199999988079071
2,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1804,3132.90576171875,0.0794270858168602,0.2199999988079071
3,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,1430,3132.892578125,0.07903645932674408,0.2199999988079071
4,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1908,3132.918212890625,0.0794270858168602,0.2199999988079071
5,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1437,3132.893798828125,0.07955729216337204,0.2199999988079071
6,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1462,3132.88427734375,0.07994791865348816,0.239999994635582
7,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2585,3132.8935546875,0.07916666567325592,0.2199999988079071
8,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,1554,3132.896728515625,0.07981770485639572,0.2199999988079071
9,gd,symmetric-door,square,15.0,1024,1,15360,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2016,3132.904296875,0.07981770485639572,0.2199999988079071
0,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,36,36.13919448852539,0.0,1.0
1,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,34,39.66446304321289,0.0,1.0
2,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,32,39.2783432006836,0.0,1.0800000429153442
3,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,35,39.57986068725586,0.0,1.0399999618530271
4,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,32,41.02008056640625,0.0,1.2000000476837158
5,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,28,43.339759826660156,0.0,1.0
6,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,36,38.25426483154297,0.0,1.100000023841858
7,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,40,33.72460174560547,0.0,1.100000023841858
8,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,39,34.73467254638672,0.0,1.0
9,sgd,symmetric-door,logloss,0.1,1024,1,128,0.01,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,40,36.46323776245117,0.0,1.0199999809265137
0,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,4863,68.27904307842255,0.4765625,0.8799999952316284
1,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,7455,68.57505202293396,0.46435546875,1.0199999809265137
2,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,5416,68.61383962631226,0.46728515625,0.9200000166893004
3,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,6395,67.0716222524643,0.44287109375,1.0800000429153442
4,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,6252,69.3320347070694,0.4716796875,0.8999999761581421
5,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,5947,65.43808865547179,0.4287109375,0.8799999952316284
6,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,4887,67.57075011730194,0.45703125,0.8199999928474426
7,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,6463,67.63018608093262,0.4501953125,0.8000000119209291
8,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,5113,68.85540902614594,0.46533203125,0.9800000190734864
9,sgd,symmetric-door,logloss,4.0,1024,1,128,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,11587,67.29246830940247,0.43798828125,0.7599999904632568
0,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.5,0,20002,65.50042095184327,0.423828125,0.8600000143051147
1,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.5,0,20002,66.2170865058899,0.4328125,0.8000000119209291
2,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.5,0,20002,66.8666829109192,0.4515625,1.0399999618530271
3,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.5,0,20002,65.71832618713378,0.447265625,0.9800000190734864
4,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.5,0,20002,63.035769081115724,0.433984375,0.8600000143051147
5,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.5,0,20002,65.8040397644043,0.441015625,0.8799999952316284
