,optim,train,features,hidden,size,lr,momentum,nesterov,epochs,decay,test,seed,runs,seed,epoch,train loss,test loss
5,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,11,56000,1.1296627917545266e-06,8.430360139755066e-06
6,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,12,56000,1.2785845910912028e-06,9.495558515482116e-06
7,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,13,56000,500.2076416015625,2916.28125
8,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,14,56000,533.8582153320311,2955.819580078125
9,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,15,56000,1.1901955758730765e-06,8.97102290764451e-06
10,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,16,56000,1.203219085255114e-06,8.718495337234344e-06
11,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,17,56000,463.8634643554688,3071.617919921875
12,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,18,56000,469.6418762207031,2281.403564453125
13,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,19,56000,1.2542600416054486e-06,8.681099643581547e-06
14,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,20,56000,6.339662377286004e-06,5.054540815763176e-05
15,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,21,56000,1.153641960627283e-06,8.687617082614453e-06
16,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,22,56000,456.8540649414063,2745.310302734375
17,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,23,56000,1.2529483228718163e-06,9.328159649157897e-06
18,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,24,56000,419.8610229492188,2425.393798828125
19,gd,600,128,1,600,0.0001,0.0,False,8000,0,600,5,20,25,56000,528.1927490234375,2671.7666015625
0,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,6,16000,6.583854883501773e-08,2.523686362110311e-07
1,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,7,16000,6.368775729015398e-08,2.5701893946461496e-07
2,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,8,16000,1650.2685546875,5675.4345703125
3,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,9,16000,6.668251728569884e-08,2.532319740566891e-07
4,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,10,16000,2.740740092121996e-05,0.00014432557509280739
5,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,11,16000,6.698631693780044e-08,2.8966323384338466e-07
6,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,12,16000,1627.5216064453125,5352.67626953125
7,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,13,16000,6.577860744982901e-08,2.8619737690860353e-07
8,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,14,16000,1695.7073974609375,5184.32470703125
9,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,15,16000,6.567636035015312e-08,2.871343269816861e-07
10,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,16,16000,7.03932911960692e-08,2.962469807243906e-07
11,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,17,16000,7.024732440186199e-08,2.984798754823714e-07
12,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,18,16000,5.754952070446962e-08,2.17121382206642e-07
13,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,19,16000,1689.52099609375,5812.15966796875
14,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,20,16000,6.671422170256847e-08,2.3903996293483937e-07
15,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,21,16000,7.171507832026691e-08,3.0766889835831535e-07
16,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,22,16000,6.324122381329289e-08,2.5913482204487076e-07
17,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,23,16000,6.389305440279712e-08,2.421581939415773e-07
18,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,24,16000,7.342071484117696e-08,3.2455440646117484e-07
19,gd,1600,256,1,1600,0.0004,0.0,False,2000,0,1600,5,20,25,16000,6.847006517318732e-08,2.823666420681548e-07
0,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,6,56000,6.045289637768293e-07,2.5818185349635314e-06
1,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,7,56000,1031.578125,4339.076171875
2,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,8,56000,5.635180855279032e-07,2.389094106547418e-06
3,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,9,56000,6.130357519396057e-07,2.705232191146933e-06
4,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,10,56000,5.989950864204729e-07,2.438434421492275e-06
5,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,11,56000,5.557239433073846e-07,1.9040829783989464e-06
6,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,12,56000,5.898104404877813e-07,2.667099352038349e-06
7,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,13,56000,5.843378403369571e-07,2.40694453168544e-06
8,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,14,56000,5.559145392908249e-07,2.09839663511957e-06
9,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,15,56000,6.17114892520476e-07,2.8240817755431635e-06
10,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,16,56000,1003.316162109375,3989.090576171875
11,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,17,56000,5.797769517812411e-07,2.2927431473362962e-06
12,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,18,56000,5.838281254000321e-07,2.3582347239425867e-06
13,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,19,56000,5.634461786030442e-07,2.3755828806315553e-06
14,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,20,56000,6.024894219081035e-07,2.8270287657505837e-06
15,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,21,56000,5.088062380309566e-07,2.02417436412361e-06
16,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,22,56000,5.684780148840217e-07,2.5196218302880884e-06
17,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,23,56000,6.161902774692861e-07,2.8563779324031202e-06
18,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,24,56000,5.960400812909937e-07,2.4730268251005327e-06
19,gd,800,128,1,800,0.0001,0.0,False,8000,0,800,5,20,25,56000,5.700696874555433e-07,2.0344248241599416e-06
0,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,6,120400,8.153904218488606e-08,9.809319863052224e-07
1,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,7,120400,1.1325845861165364e-07,1.3344942999538034e-06
2,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,8,120400,1.1331107430123663e-07,1.298523329751333e-06
3,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,9,120400,186.3773193359375,1771.9307861328125
4,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,10,120400,161.2299041748047,2068.424072265625
5,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,11,120400,166.95458984375,1552.35595703125
6,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,12,120400,193.14935302734372,2020.0894775390625
7,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,13,120400,1.0112922410598912e-07,1.4340803318191318e-06
8,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,14,120400,156.1613006591797,2553.0537109375
9,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,15,120400,8.713168853091703e-08,6.221010266926896e-07
10,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,16,120400,180.06155395507812,1066.921875
11,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,17,120400,218.92356872558597,1982.79296875
12,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,18,120400,148.25759887695312,2553.335693359375
13,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,19,120400,186.58140563964844,2669.628173828125
14,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,20,120400,230.1874237060547,2028.9267578125
15,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,21,120400,1.1177630199199483e-07,1.3094002042635113e-06
16,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,22,120400,139.54830932617188,1568.330322265625
17,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,23,120400,170.93878173828125,2217.933837890625
18,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,24,120400,86.472412109375,902.6419677734376
19,gd,200,64,1,200,0.0004,0.0,False,20000,0,200,5,20,25,120400,165.66851806640625,2195.01220703125
0,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,6,481700,1.4188033219397769e-06,1.6372037862311114e-05
1,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,7,481700,1.958862867468269e-06,2.272398523928132e-05
2,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,8,481700,1.7861977994471092e-06,2.486729317752179e-05
3,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,9,481700,186.3773498535156,1771.9439697265625
4,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,10,481700,161.2299041748047,2068.37353515625
5,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,11,481700,166.95458984375,1552.3729248046875
6,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,12,481700,193.14935302734372,2020.01318359375
7,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,13,481700,1.664813794377551e-06,2.228491212008521e-05
8,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,14,481700,156.1613006591797,2552.88525390625
9,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,15,481700,1.3178914741729386e-06,8.691523362358566e-06
10,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,16,481700,180.06155395507812,1066.945068359375
11,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,17,481700,218.92355346679688,1982.736083984375
12,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,18,481700,148.25755310058594,2553.393798828125
13,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,19,481700,186.58140563964844,2669.441650390625
14,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,20,481700,230.1873779296875,2028.9013671875
15,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,21,481700,1.9020188801732731e-06,2.332779149583075e-05
16,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,22,481700,139.54830932617188,1568.15966796875
17,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,23,481700,170.9387664794922,2217.921142578125
18,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,24,481700,86.47241973876953,902.566650390625
19,gd,200,64,1,200,0.0001,0.0,False,80000,0,200,5,20,25,481700,165.66851806640625,2194.86669921875
0,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,6,14000,2.4329333214723192e-08,9.210571505491316e-08
1,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,7,14000,1.96785272521538e-08,6.932210538934669e-08
2,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,8,14000,2.2746853289845603e-08,8.565682207972714e-08
3,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,9,14000,2.3204089316664067e-08,8.707856125056423e-08
4,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,10,14000,2.4523558295186376e-08,9.075860418761297e-08
5,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,11,14000,2.2983964953482428e-08,7.970115944999634e-08
6,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,12,14000,2.0468846173571364e-08,7.591636119741452e-08
7,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,13,14000,1.9534091677542165e-08,7.377806809927279e-08
8,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,14,14000,2.4045474944500708e-08,9.177963278261814e-08
9,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,15,14000,2.2573781066626e-08,8.465005407742865e-08
10,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,16,14000,2.3272678006946993e-08,8.507829107884389e-08
11,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,17,14000,2.3378110114435916e-08,9.343993667698668e-08
12,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,18,14000,2.4283147936898782e-08,8.584324007188117e-08
13,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,19,14000,2.312192926012813e-08,8.745573154556041e-08
14,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,20,14000,2.043742064472553e-08,7.847950200812191e-08
15,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,21,14000,2.2993420500938555e-08,9.102583220510496e-08
16,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,22,14000,1521.1021728515625,3956.924072265625
17,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,23,14000,2.0765769548347638e-08,7.59911245040712e-08
18,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,24,14000,2.2609411232110688e-08,8.653908878386574e-08
19,gd,1000,128,1,1000,0.0004,0.0,False,2000,0,1000,5,20,25,14000,2.230683904258512e-08,9.049482230238937e-08
0,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,6,48100,2.936753844551277e-07,1.389505086990539e-06
1,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,7,48100,3.080905628394248e-07,1.3602513035948505e-06
2,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,8,48100,3.2957598250504816e-07,1.6786636933829868e-06
3,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,9,48100,2.788204369608138e-07,1.2183493254269706e-06
4,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,10,48100,3.069199010496959e-07,1.3355098644751706e-06
5,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,11,48100,2.904428697547701e-07,1.4349546972880491e-06
6,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,12,48100,2.951579176624364e-07,1.1999196658507572e-06
7,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,13,48100,3.0125744387987647e-07,1.3763905144514863e-06
8,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,14,48100,2.911574199515598e-07,1.4139391169010196e-06
9,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,15,48100,3.1734575145492267e-07,1.6134823681568378e-06
10,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,16,48100,2.57285392990525e-07,1.2639852684515065e-06
11,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,17,48100,3.1294388236347004e-07,1.2932998743053759e-06
12,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,18,48100,2.951608166767983e-07,1.2502607660280771e-06
13,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,19,48100,2.880828731122165e-07,1.2722096016659634e-06
14,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,20,48100,648.7317504882812,2897.5078125
15,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,21,48100,2.999727257702034e-07,1.4546692455041919e-06
16,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,22,48100,3.0411393936446984e-07,1.3444627029457479e-06
17,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,23,48100,3.17048744591375e-07,1.3640242286783177e-06
18,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,24,48100,2.957374363177223e-07,1.342553105132538e-06
19,gd,400,64,1,400,0.0001,0.0,False,8000,0,400,5,20,25,48100,3.094133944614441e-07,1.3332266917132074e-06
0,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,6,56000,4.3077005784653005e-07,1.6434890994787563e-06
1,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,7,56000,3.656504645732639e-07,1.2688819879258517e-06
2,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,8,56000,4.040437033836497e-07,1.507652768850676e-06
3,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,9,56000,4.1288336660727504e-07,1.5833381894481138e-06
4,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,10,56000,4.292537880701275e-07,1.6154028799064692e-06
5,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,11,56000,4.02440917923741e-07,1.4157985788187943e-06
6,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,12,56000,3.590716630696988e-07,1.3432652394840259e-06
7,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,13,56000,3.4964634210155054e-07,1.3297052419147803e-06
8,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,14,56000,4.330783553996298e-07,1.6643210756228657e-06
9,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,15,56000,4.0528169620301924e-07,1.5561917052764331e-06
10,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,16,56000,4.0411521240457654e-07,1.5258596022249547e-06
11,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,17,56000,4.140334510793764e-07,1.6912439377847475e-06
12,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,18,56000,4.2612393258423253e-07,1.5288568420146476e-06
13,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,19,56000,3.9960315234566224e-07,1.503842099737085e-06
14,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,20,56000,3.6946903492207644e-07,1.3938856682216283e-06
15,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,21,56000,4.0787983834889024e-07,1.6618141671642661e-06
16,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,22,56000,1521.345703125,3962.82568359375
17,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,23,56000,3.601364824135089e-07,1.3633843991556205e-06
18,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,24,56000,4.085973728251701e-07,1.5734727867311447e-06
19,gd,1000,128,1,1000,0.0001,0.0,False,8000,0,1000,5,20,25,56000,3.997622286533442e-07,1.6065691852418242e-06
0,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,6,24000,7.102263310798662e-08,3.343770345054509e-07
1,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,7,24000,7.285801473244646e-08,3.181282011155417e-07
2,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,8,24000,7.76095063770299e-08,3.9426848275070364e-07
3,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,9,24000,6.879921699010083e-08,3.092795850534457e-07
4,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,10,24000,7.340373286979228e-08,3.168692330746125e-07
5,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,11,24000,7.509623145551814e-08,3.613064336605021e-07
6,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,12,24000,7.664489487524406e-08,3.105194252839283e-07
7,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,13,24000,7.50085220602159e-08,3.7298582356015686e-07
8,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,14,24000,7.272560509363757e-08,3.4931946402139147e-07
9,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,15,24000,7.625945386280364e-08,3.893902942309069e-07
10,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,16,24000,6.531843865786867e-08,3.182234138421336e-07
11,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,17,24000,7.534184476298832e-08,3.15991854904496e-07
12,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,18,24000,6.962847720615173e-08,2.938923557849193e-07
13,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,19,24000,7.308073435297048e-08,3.2916454983933363e-07
14,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,20,24000,648.7317504882812,2897.4990234375
15,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,21,24000,7.055464834593295e-08,3.3451482295276946e-07
16,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,22,24000,7.175450633667424e-08,3.202125924417487e-07
17,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,23,24000,7.638745103122346e-08,3.316286552035308e-07
18,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,24,24000,7.417077085847268e-08,3.3374604413438647e-07
19,gd,400,64,1,400,0.0002,0.0,False,4000,0,400,5,20,25,24000,7.415136593635907e-08,3.1147999379754765e-07
0,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,6,12000,1.1237778707595679e-08,3.7978676203920265e-08
1,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,7,12000,1.2238202451442248e-08,3.924110458797258e-08
2,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,8,12000,1.3220911476707897e-08,4.219721816411948e-08
3,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,9,12000,1.0267312333667178e-08,2.851042424367733e-08
4,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,10,12000,1.3624979366966272e-08,4.4728672321525664e-08
5,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,11,12000,1.3692034173118371e-08,4.5660399905500526e-08
6,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,12,12000,1.3527913012012503e-08,4.4152827172183606e-08
7,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,13,12000,1.2593543097239035e-08,4.102473027955967e-08
8,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,14,12000,1.1823125589671689e-08,3.4464054721183857e-08
9,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,15,1400,9.944367107550535e-09,3.1261677690963545e-08
10,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,16,12000,926.921142578125,3164.498779296875
11,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,17,12000,1.3559942502183729e-08,4.334778935799477e-08
12,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,18,12000,1.2111265768055546e-08,3.797249092940547e-08
13,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,19,12000,1.3216612693156549e-08,4.366577144310213e-08
14,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,20,12000,1.3929736475404296e-08,4.261915620418222e-08
15,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,21,12000,1.0445292630834048e-08,3.260118575099113e-08
16,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,22,12000,1.32885480397249e-08,4.37875939951482e-08
17,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,23,12000,1.0869652733447309e-08,3.496700173855061e-08
18,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,24,12000,1.3833154177689266e-08,4.2563371493997686e-08
19,gd,500,64,1,500,0.0004,0.0,False,2000,0,500,5,20,25,12000,1.0400686534239867e-08,2.7428317395106202e-08
0,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,6,48100,1.984191868587004e-07,6.730014092681813e-07
1,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,7,48100,2.2064357096951428e-07,7.14091640929837e-07
2,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,8,48100,2.346332479419289e-07,7.584218337797211e-07
3,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,9,48100,1.962206113148568e-07,5.373699423216749e-07
4,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,10,48100,2.405229793112085e-07,8.07700018867763e-07
5,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,11,48100,2.4832050371514924e-07,8.256876640189149e-07
6,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,12,48100,2.4081552396637557e-07,7.812349167579669e-07
7,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,13,48100,2.2872163185638786e-07,7.56439590077207e-07
8,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,14,48100,2.1754806311946592e-07,6.079949343984481e-07
9,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,15,48100,1.9007725882147497e-07,6.064773856451211e-07
10,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,16,48100,926.921142578125,3164.520263671875
11,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,17,48100,2.446758458063414e-07,7.691496648476459e-07
12,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,18,48100,2.0329298422439024e-07,6.619683858843929e-07
13,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,19,48100,2.373947296518964e-07,7.875742085161619e-07
14,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,20,48100,2.487734604983416e-07,7.643922117495093e-07
15,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,21,48100,1.9498693859532065e-07,5.94894856931205e-07
16,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,22,48100,2.4029804990277626e-07,7.871120715208235e-07
17,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,23,48100,1.9829211339583708e-07,6.475992222476634e-07
18,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,24,48100,2.521450142012327e-07,7.724358397354081e-07
19,gd,500,64,1,500,0.0001,0.0,False,8000,0,500,5,20,25,48100,1.902297697142785e-07,5.18545107297541e-07
0,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,6,240800,3.417844993691688e-07,4.0110285226546685e-06
1,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,7,240800,4.7335691988337203e-07,5.536599928746e-06
2,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,8,240800,4.4032591972609225e-07,5.810923084936802e-06
3,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,9,240800,186.3773498535156,1771.9364013671875
4,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,10,240800,161.22988891601562,2068.407470703125
5,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,11,240800,166.95460510253906,1552.361083984375
6,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,12,240800,193.14935302734372,2020.063232421875
7,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,13,240800,4.2281391188225825e-07,5.943502401350997e-06
8,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,14,240800,156.16128540039062,2552.997314453125
